User_ID,Location,Age
12565,"ellabell, georgia, usa",NULL
12567,"raleigh, north carolina, usa",NULL
12569,"selangor, subang jaya, malaysia",22.0
12570,"kailua, hawaii, usa",NULL
12578,"san diego, california, usa",26.0
12583,"waueksha, wisconsin, usa",NULL
12586,"somerville, massachusetts, usa",20.0
12589,"lincoln, nebraska, usa",NULL
12619,"parksville, british columbia, canada",56.0
12641,"hollywood, florida, usa",25.0
12685,"charlotte, north carolina, usa",NULL
12687,"vallejo, california, usa",43.0
12690,"bennett, colorado, usa",35.0
12698,"portland, oregon, usa",32.0
12702,"valley stream, new york, usa",31.0
12707,"edmonton, alberta, canada",37.0
12734,"san jose, california, usa",57.0
12756,"san jose, california, usa",NULL
12775,"san diego, california, usa",NULL
12784,"detroit, michigan, usa",57.0
12811,"teaneck, new jersey, usa",NULL
12820,"port moody, british columbia, canada",39.0
12824,"long beach, california, usa",18.0
12835,"hamburg, hamburg, germany",38.0
12839,"hopkins, minnesota, usa",30.0
12863,"london, england, united kingdom",29.0
12866,"tuscaloosa, alabama, usa",NULL
12917,"moore, oklahoma, usa",24.0
12923,"louisville, kentucky, usa",39.0
12926,"atlanta, georgia, usa",26.0
12930,"white lake, new york, usa",NULL
12945,"kitchener, ontario, canada",30.0
12951,"raleigh, north carolina, usa",35.0
12965,"nishinomiya, hyogo, japan",25.0
12966,"n/a, n/a, singapore",28.0
12971,"melbourne, victoria, australia",23.0
12982,"getxo, vizcaya, spain",41.0
12990,"denver, colorado, usa",58.0
13048,"alpharetta, georgia, usa",NULL
13071,"halifax, nova scotia, canada",47.0
13080,"edmonton, alberta, canada",22.0
13082,"bellwood, pennsylvania, usa",NULL
13093,"zaragoza, aragon, spain",29.0
13094,"schenectady, new york, usa",24.0
13121,"st. john`s, newfoundland, canada",NULL
13126,"mumbai, maharashtra, india",21.0
13133,"victoria, british columbia, canada",NULL
13164,"scottsburg, indiana, usa",33.0
13168,"burlington, vermont, usa",60.0
13173,"norfolk, virginia, usa",55.0
13221,"iqaluit, nunavut, canada",45.0
13231,"nepean, ontario, canada",NULL
13252,"savannah, georgia, usa",33.0
13259,"raleigh, north carolina, usa",57.0
13279,"moodus, connecticut, usa",NULL
13280,"lakewood, colorado, usa",65.0
13331,"champaign, illinois, usa",58.0
13347,"vigo, vigo pontevedra, spain",49.0
13387,"coronado, california, usa",NULL
13428,"milton, vermont, usa",NULL
13432,"schofield barracks, hawaii, usa",22.0
13479,"rotterdam, zuid holland, netherlands",31.0
13503,"nashville, tennessee, usa",31.0
13506,"santa cruz, california, usa",NULL
13518,"fishers, indiana, usa",27.0
13551,"raleigh, north carolina, usa",NULL
13552,"cordova, tennessee, usa",32.0
13582,"lisboa, lisboa, portugal",29.0
13600,"athens, athens, greece",NULL
13604,"charlotte, north carolina, usa",51.0
13607,"clayton, north carolina, usa",31.0
13649,"sierra vista, arizona, usa",62.0
13664,"escondido, california, usa",NULL
13666,"tinley park, illinois, usa",54.0
13682,"monroe, louisiana, usa",31.0
13691,"west memphis, arkansas, usa",NULL
13709,"tucson, arizona, usa",NULL
13726,"ft walton beach, florida, usa",44.0
13733,"elmira, new york, usa",NULL
13735,"clichy, hauts-de-seine, france",41.0
13766,"wilmington, north carolina, usa",NULL
13850,"online, n/a, usa",28.0
13896,"torrance, california, usa",NULL
13915,"arnprior, ontario, canada",NULL
13917,"n/a, western australia, australia",NULL
13935,"lancaster, pennsylvania, usa",36.0
13968,"oceanside, california, usa",NULL
13973,"las vegas, nevada, usa",18.0
13995,"adelaide, south australia, australia",NULL
14049,"burnaby, british columbia, canada",NULL
14079,"valencia, valencia, spain",41.0
14084,"christchurch, canterbury, new zealand",37.0
14087,"ann arbor, michigan, usa",31.0
14151,"new orleans, louisiana, usa",53.0
14173,"calgary, alberta, canada",NULL
14180,"new york, new york, usa",NULL
14181,"thomaston, georgia, usa",NULL
14183,"tuscaloosa, alabama, usa",NULL
14201,"houston, texas, usa",44.0
14232,"paris, paris, france",23.0
14271,"las vegas, nevada, usa",NULL
14281,"sebastopol, california, usa",NULL
14282,"corpus christi, texas, usa",31.0
14283,"bishops stortford, england, united kingdom",18.0
14326,"austin, texas, usa",NULL
14336,"manchester, new hampshire, usa",28.0
14354,"waterloo, ontario, canada",46.0
14357,"wine country, oregon, usa",45.0
14363,"virginia beach, virginia, usa",49.0
14374,"porter, maine, usa",57.0
14387,"coalville, leicestershire, england, united kingdom",35.0
14392,"chicago, ,",NULL
14393,"vienna, ,",NULL
14418,"east meadow, new york, usa",47.0
14422,"apple valley, minnesota, usa",NULL
14449,"saskatoon, saskatchewan, canada",72.0
14451,"lisboa, lisboa, portugal",26.0
14454,"vancouver, ,",NULL
14456,"edmonton, alberta, canada",27.0
14461,"aachen, nordrhein-westfalen, germany",31.0
14470,"milwaukee, wisconsin, usa",27.0
14516,"toronto, ontario, canada",25.0
14521,"providence, rhode island, usa",NULL
14542,"berkeley, california, usa",24.0
14546,"houston, texas, usa",41.0
14583,"allston, massachusetts, usa",NULL
14623,"norman, oklahoma, usa",NULL
14638,"roquemaure, languedoc roussillon, france",33.0
14667,"rocky mount, missouri, usa",NULL
14683,"london, ontario, canada",30.0
14698,"upstate, new york, usa",NULL
14744,"corry, pennsylvania, usa",27.0
14768,"corvallis, oregon, usa",24.0
14780,"wareham, n/a, united kingdom",NULL
14783,"st. thomas, virgin islands, usa",NULL
14808,"madison, wisconsin, usa",41.0
14812,"maple ridge, british columbia, canada",35.0
14897,"shiki, saitama, japan",24.0
14958,"lezo, euskadi, spain",39.0
14965,"west hills, california, usa",NULL
14998,"canton, georgia, usa",25.0
15021,"lake mary, florida, usa",37.0
15046,"sydney, nova scotia, canada",25.0
15049,"benbrook, texas, usa",28.0
15051,"carbondale, colorado, usa",48.0
15071,"new castle, delaware, usa",22.0
15081,"dunedin, florida, usa",25.0
15093,"davis, california, usa",21.0
15127,"boston, massachusetts, usa",NULL
15135,"shreveport, louisiana, usa",33.0
15144,"raleigh, ,",NULL
15169,"storrs, connecticut, usa",21.0
15179,"beltsville, maryland, usa",54.0
15184,"pittsburgh, pennsylvania, usa",36.0
15185,"santander, cantabria, spain",20.0
15190,"duesseldorf, nordrhein-westfalen, germany",32.0
15230,"calgary, alberta, canada",19.0
15241,"athens, georgia, usa",27.0
15408,"cary, north carolina, usa",34.0
15418,"vitoria, álava, spain",23.0
15459,"grantsburg, wisconsin, usa",NULL
15475,"renton, washington, usa",NULL
15479,"ottawa, ontario, canada",21.0
15497,"fresno, california, usa",38.0
15500,"new orleans, louisiana, usa",NULL
15510,"sun valley, idaho, usa",47.0
15589,"paris, n/a, france",NULL
15602,"cherry hill, new jersey, usa",21.0
15623,"knoxville, tennessee, usa",33.0
15642,"gainesville, florida, usa",29.0
15651,"springfield, missouri, usa",23.0
15654,"dallas, texas, usa",29.0
15655,"a, massachusetts, usa",20.0
15661,"sun city center, florida, usa",NULL
15670,"round rock, texas, usa",NULL
15679,"walla walla, washington, usa",NULL
15686,"ottawa, ontario, canada",NULL
15711,"st. paul, minnesota, usa",24.0
15720,"charlotte, north carolina, usa",NULL
15765,"queens, new york, usa",34.0
15775,"london, england, united kingdom",27.0
15780,"bethesda, maryland, usa",54.0
15788,"arnold, maryland, usa",NULL
15790,"fairfield, pennsylvania, usa",NULL
15795,"birmingham, alabama, usa",NULL
15806,"lubbock, texas, usa",NULL
15808,"athens, ohio, usa",23.0
15819,"grapevine, texas, usa",NULL
15822,"lloydminster, saskatchewan, canada",61.0
15845,"bowling green, ohio, usa",NULL
15890,"stockbridge, michigan, usa",NULL
15918,"cardiff, wales, united kingdom",23.0
15945,"charlotte, north carolina, usa",36.0
15957,"sydney, new south wales, australia",27.0
15985,"pasadena, california, usa",25.0
16000,"mililani, hawaii, usa",NULL
16009,"stratford, new jersey, usa",25.0
16010,"carlinville, illinois, usa",NULL
16013,"kannapolis, north carolina, usa",35.0
16019,"hilliard, ohio, usa",NULL
16034,"atlanta, georgia, usa",NULL
16036,"crestview, florida, usa",NULL
16046,"silver springs, florida, usa",NULL
16062,"kaneohe, hawaii, usa",43.0
16068,"marysville, washington, usa",NULL
16106,"albany, california, usa",44.0
16110,"winter haven, florida, usa",35.0
16114,"ottawa, ontario, canada",30.0
16116,"san francisco, california, usa",44.0
16121,"tarrytown, new york, usa",37.0
16130,"hercules, california, usa",34.0
16141,"tehachapi, california, usa",NULL
16155,"kuala lumpur, , malaysia",47.0
16161,"cobram, victoria, australia",28.0
16181,"gelnhausen, hessen, germany",41.0
16231,"kanata, ontario, canada",32.0
16237,"kingman, arizona, usa",48.0
16242,"whitehorse, yukon territory, canada",NULL
16244,"toronto, ,",NULL
16246,"kitakyushu, fukuoka, japan",32.0
16263,"ashland, wisconsin, usa",NULL
16345,"howell, michigan, usa",NULL
16383,"sheffield, england, united kingdom",24.0
16412,"austin, texas, usa",37.0
16417,"austin, texas, usa",NULL
16418,"austin, texas, usa",37.0
16459,"palm springs, california, usa",NULL
16461,"lower sackville, nova scotia, canada",35.0
16488,"milwaukee, wisconsin, usa",36.0
16490,"chandler, arizona, usa",76.0
16492,"east hartford, connecticut, usa",43.0
16504,"kuching, sarawak, malaysia",28.0
16509,"detroit, michigan, usa",29.0
16510,"louisville, kentucky, usa",28.0
16532,"hollywood, florida, usa",44.0
16538,"yakima, washington, usa",NULL
16545,"berkeley, california, usa",NULL
16551,"aurora, colorado, usa",NULL
16585,"prince george, british columbia, canada",26.0
16599,"roselle, illinois, usa",33.0
16601,"brewster, new york, usa",40.0
16631,"roswell, georgia, usa",NULL
16634,"little rock, arkansas, usa",42.0
16637,"seattle, washington, usa",NULL
16643,"east fallowfield, pennsylvania, usa",NULL
16661,"glendale, california, usa",NULL
16666,"rogersville, tennessee, usa",NULL
16699,"kent, washington,",26.0
16708,"gorokan, new south wales, australia",34.0
16711,"athens, alabama, usa",40.0
16713,"abbotsford, british columbia, canada",NULL
16717,"clive, iowa, usa",34.0
16718,"houston, texas, usa",29.0
16721,"leduc, alberta, canada",NULL
16730,"halfmoon bay, british columbia, canada",71.0
16749,"payson, arizona, usa",64.0
16754,"kenner, louisiana, usa",NULL
16755,"streetman, texas, usa",58.0
16777,"hummelstown, pennsylvania, usa",30.0
16781,"marion, iowa, usa",NULL
16782,"columbus, ohio, usa",53.0
16795,"mechanicsville, maryland, usa",47.0
16798,"orangeburg, south carolina, usa",NULL
16799,"enterprise, alabama, usa",21.0
16803,"pittsburgh, pennsylvania, usa",NULL
16818,"hiawatha, iowa, usa",NULL
16833,"santa cruz, california, usa",NULL
16835,"bronx, new york, usa",28.0
16840,"harper woods, michigan, usa",30.0
16871,"leroy, new york, usa",26.0
16876,"west long branch, new jersey, usa",NULL
16877,"houston, arkansas, usa",37.0
16908,"chicago, illinois, usa",55.0
16916,"hackettstown, new jersey, usa",53.0
16919,"fort erie, ontario, canada",23.0
16935,"saltville, virginia, usa",NULL
16943,"sydney, new south wales, australia",NULL
16949,"cadillac, michigan, usa",49.0
16966,"waterloo, ontario, canada",41.0
16996,"stratford, iowa, usa",23.0
16999,"alexandria, virginia, usa",48.0
17003,"carlsbad, california, usa",NULL
17006,"wilton manors, florida, usa",NULL
17007,"pickering, ontario, canada",18.0
17046,"lincon, nebraska, usa",35.0
17065,"amstelveen, noord holland, netherlands",42.0
17068,"williamstown, victoria, australia",50.0
17122,"san francisco, california, usa",NULL
17156,"n cape may, new jersey, usa",47.0
17159,"kewaskum, wisconsin, usa",44.0
17177,"chapel hill, north carolina, usa",67.0
17181,"del mar, california, usa",36.0
17183,"zaragoza, zaragoza, spain",23.0
17190,"woodstock, georgia, usa",31.0
17200,"canby, oregon, usa",37.0
17229,"boston, massachusetts, usa",29.0
17233,"fuquay-varina, north carolina, usa",54.0
17275,"tinley park, illinois, usa",NULL
17277,"douglas, arizona, usa",45.0
17282,"irwin, pennsylvania, usa",38.0
17328,"bisbee, arizona, usa",NULL
17337,"jacksonville, ,",NULL
17340,"tucson, arizona, usa",NULL
17353,"tempe, arizona, usa",NULL
17357,"flagstaff, arizona, usa",25.0
17391,"mesa, arizona, usa",NULL
17399,"tempe, arizona, usa",NULL
17402,"tucson, arizona, usa",NULL
17403,"chandler, arizona, usa",NULL
17453,"kenner, louisiana, usa",NULL
17461,"summerville, south carolina, usa",37.0
17507,"dublin, dublin, ireland",37.0
17531,"eugene, oregon, usa",NULL
17547,"twinsburg, ohio, usa",NULL
17578,"frankfurt, hessen, germany",37.0
17588,"newport coast, ,",NULL
17596,"brighton & hove, england, united kingdom",31.0
17602,"spencer, massachusetts, usa",NULL
17606,"birmingham, alabama, usa",42.0
17634,"toronto, ontario, canada",28.0
17667,"iowa city, iowa, usa",33.0
17721,"edmonton, alberta, canada",28.0
17725,"mt. sinai, new york, usa",20.0
17733,"beloit, wisconsin, usa",56.0
17761,"pinckney, michigan, usa",NULL
17859,"roanoke, virginia, usa",43.0
17869,"beverly, massachusetts, usa",NULL
17893,"mt. tremper, new york, usa",NULL
17894,"alabaster, alabama, usa",47.0
17906,"suisun city, california, usa",61.0
17917,"hamilton, ontario, canada",23.0
17920,"kelowna, british columbia, canada",NULL
17926,"honolulu, hawaii, usa",NULL
17944,"las cruces, new mexico, usa",NULL
17950,"puchong, selangor, malaysia",32.0
17952,"albuquerque, new mexico, usa",NULL
17970,"chesterland, ohio, usa",40.0
17976,"calgary, alberta, canada",NULL
18012,"us airforce, naval air station keflavik, iceland, iceland",24.0
18067,"kajang, selangor, malaysia",33.0
18082,"southern, california, usa",38.0
18095,"birmingham, alabama, usa",30.0
18096,"indianapolis, indiana,",NULL
18121,"chevy chase, maryland, usa",NULL
18134,"ulm, baden-wuerttemberg, germany",23.0
18155,"sydney, new south wales, australia",26.0
18162,"las vegas, nevada, usa",56.0
18167,"lansing, michigan, usa",34.0
18172,"levittown, pennsylvania, usa",36.0
18176,"brookfield, illinois, usa",NULL
18203,"fenton, missouri, usa",NULL
18216,"houston, texas, usa",50.0
18250,"york, pennsylvania, usa",31.0
18254,"nanaimo, british columbia, canada",34.0
18309,"rennes, bretagne, france",34.0
18311,"new york, new york, usa",NULL
18316,"seattle, washington, usa",NULL
18317,"st louis park, minnesota, usa",NULL
18323,"augusta, maine, usa",41.0
18366,"philadelphia, pennsylvania, usa",33.0
18384,"palma de mallorca, baleares, spain",37.0
18385,"north plainfield, new jersey, usa",33.0
18395,"redmond, oregon, usa",44.0
18401,"chicago, illinois,",NULL
18411,"fellbach, baden-wuerttemberg, germany",40.0
18429,"n/a, n/a, denmark",NULL
18433,"moraga, california, usa",52.0
18439,"folsom, california, usa",38.0
18440,"hollister, missouri, usa",55.0
18454,"bettendorf, iowa, usa",NULL
18476,"springfield, missouri, usa",NULL
18519,"san diego, california, usa",NULL
18527,"shiraz, fars, iran",45.0
18541,"logansville, georgia, usa",36.0
18583,"denver, colorado, usa",48.0
18596,"mattison, new york, usa",19.0
18629,"wilmington, massachusetts, usa",41.0
18641,"thousand oaks, california, usa",18.0
18648,"lake oswego, oregon, usa",NULL
18652,"moorestown, new jersey, usa",NULL
18655,"port huron, michigan, usa",NULL
18660,"new kensington, pennsylvania, usa",35.0
18689,"pullman, washington, usa",NULL
18714,"milwaukee, wisconsin, usa",31.0
18722,"fairfield, connecticut, usa",41.0
18733,"melbourne, victoria, australia",NULL
18850,"berlin, berlin, germany",28.0
18913,"jasper, alabama, usa",33.0
18979,"huntington beach, california, usa",36.0
19011,"titirangi, auckland, new zealand",NULL
19018,"aurora, ,",25.0
19019,"edmonton, ,",38.0
19031,"grand junction, colorado, usa",58.0
19085,"menomonie, wisconsin, usa",60.0
19107,"thousand oaks, california, usa",45.0
19127,"chapel hill, north carolina, usa",NULL
19145,"nyc, new york, usa",NULL
19153,"chapel hill, north carolina, usa",NULL
19206,"villar dora (to), piemonte, italy",38.0
19220,"hatboro, pennsylvania, usa",47.0
19233,"richmond, virginia, usa",NULL
19259,"nutley, new jersey, usa",45.0
19303,"san jose, california, usa",48.0
19331,"harrisburg, pennsylvania, usa",NULL
19336,"leavenworth, kansas, usa",NULL
19362,"sunrise, florida, usa",34.0
19378,"oolitic, indiana, usa",45.0
19384,"reading, pennsylvania, usa",NULL
19422,"indialantic, florida, usa",37.0
19429,"spokane, washington, usa",NULL
19433,"palmdale, california, usa",48.0
19445,"selden, new york, usa",NULL
19493,"baldwin, ,",NULL
19503,"lees summit, missouri, usa",61.0
19529,"priest river, idaho, usa",44.0
19547,"hamilton, ontario, canada",NULL
19549,"long branch, new jersey, usa",NULL
19558,"misawa, aomori prefecture, japan",NULL
19570,"bolingbrook, illinois, usa",63.0
19571,"rahway, new jersey, usa",NULL
19573,"stockton, california, usa",69.0
19582,"acton, maine, usa",56.0
19605,"seattle, washington, usa",NULL
19609,"jenkintown, pennsylvania, usa",28.0
19659,"citronelle, ,",NULL
19664,"katonah, new york, usa",19.0
19681,"del aire, california, usa",44.0
19689,"brooklyn, new york, usa",NULL
19707,"san diego, california, usa",NULL
19709,"leesburg, virginia, usa",39.0
19711,"katy, texas, usa",NULL
19714,"gresham, oregon, usa",51.0
19725,"seattle, washington, usa",NULL
19732,"clarkston, michigan, usa",35.0
19760,"clemson, south carolina, usa",23.0
19789,"ottawa, ontario, canada",NULL
19842,"***********, illinois, usa",NULL
19935,"edmonton, alberta, canada",58.0
19969,"antelope, california, usa",44.0
19972,"mcdonough, georgia, usa",39.0
19974,"bradford, england, united kingdom",30.0
20005,"albuquerque, new mexico, usa",22.0
20015,"ketchikan, alaska, usa",26.0
20022,"winnipeg, manitoba, canada",NULL
20032,"adelaide, south australia, australia",NULL
20034,"basel, basel-stadt, switzerland",33.0
20060,"baltimore, maryland, usa",48.0
20064,"kansas city, missouri, usa",NULL
20106,"lancaster, pennsylvania, usa",31.0
20115,"lansdale, pennsylvania, usa",32.0
20119,"manchester, new hampshire,",51.0
20120,"columbus, ohio, usa",51.0
20126,"batavia, ohio, usa",44.0
20147,"cincinnati, ohio, usa",NULL
20149,"omaha, nebraska, usa",53.0
20150,"marlborough, massachusetts,",NULL
20172,"saratoga springs, utah, usa",27.0
20173,"san diego, california, usa",NULL
20180,"sacramento, california, usa",36.0
20183,"seattle, washington, usa",NULL
20201,"grove city, ohio, usa",31.0
